tumor	depth	nb_mut	true_nb_clones	true_purity	perc_dip	fitted_nb_clones	ll_ratio	pval	score1B	score1C	score2A	score2C_auc	score2C_accuracy	score2C_sensitivity	score2C_specificity	score2C_precision	score_sig_1A	score_sig_1B	score_sig_1C_auc	score_sig_1C_accuracy	score_sig_1C_sensitivity	score_sig_1C_specificity	score_sig_1C_precision	min_diff_distrib_mut	max_diff_distrib_mut	std_diff_distrib_mut	median_diff_distrib_mut	perc_dist_5	perc_dist_10	runtime	method	setting
T2	128X	3827	3	0.55	0.837027400408894												0.029584554617791144	0.02428866879735991	1.0	0.9629629629629628	0.6666666666666666	0.96	0.5	0.0008778884077853544	0.0008778884077853544	1.0842021724855042e-19	0.0008778884077853544	1.0	1.0	1.58990502357483	deconstructsigs	all
T2	128X	3827	3	0.55	0.837027400408894												0.02758050372646509	0.01892858861450301	1.0	0.9629629629629628	0.6666666666666666	0.96	0.5	0.0010591398817376696	0.0010591398817376696	0.0	0.0010591398817376696	1.0	1.0	0.109668254852295	deconstructsigs	cancertype
T2	128X	3827	3	0.55	0.837027400408894	2.0			0.75	0.8847613633011454	0.4390503918773708	0.863274130592441	0.8628435517970402	0.7818086225026288	0.944739638682253	0.7818086225026288	0.024957809586194618	0.015737151662583538	1.0	0.9629629629629628	0.6666666666666666	0.96	0.5	0.00039670913454092893	0.004076776494606804	0.0018165988964142657	0.00039670913454092893	1.0	1.0	2.4190828800201403	palimpsest	all
T2	128X	3827	3	0.55	0.837027400408894	2.0			0.75	0.8847613633011454	0.4390503918773708	0.863274130592441	0.8628435517970402	0.7818086225026288	0.944739638682253	0.7818086225026288	0.02592224706072017	0.016771897509768218	1.0	0.9629629629629628	0.6666666666666666	0.96	0.5	1.483310699212925e-05	0.004336568208653024	0.002133346607039128	1.483310699212925e-05	1.0	1.0	1.14943742752075	palimpsest	cancertype
T2	128X	3827	3	0.55	0.837027400408894	2.0			0.75	0.8847613633011454	0.4390503918773708	0.863274130592441	0.8628435517970402	0.7818086225026288	0.944739638682253	0.7818086225026288	0.016813904722594853	0.0016645312288410539	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	8.43712202946989e-06	0.00017661652310174691	8.30187288696916e-05	8.43712202946989e-06	1.0	1.0	0.660641431808472	palimpsest	prefit
T2	128X	3827	3	0.55	0.837027400408894	2.0			0.75	0.7965140704958947	0.11776323300259996	0.5317904057898879	0.5285865537321334	0.06624605678233439	0.9973347547974414	0.06624605678233439	0.03122782587867877	0.02384539349568416	1.0	0.8518518518518519	0.6666666666666666	0.84	0.2857142857142857	0.0006269866912282929	0.09464815593267416	0.01720153580041322	0.0006269866912282929	0.9653255690841716	1.0	8.25855681101481	tracksig	all
T2	128X	3827	3	0.55	0.837027400408894	2.0			0.75	0.7965140704958947	0.11776323300259996	0.5317904057898879	0.5285865537321334	0.06624605678233439	0.9973347547974414	0.06624605678233439	0.03143779629850933	0.023624160657884613	1.0	0.9629629629629628	0.6666666666666666	0.96	0.5	0.0006109397661654414	0.09399312552359064	0.0170846313057666	0.0006109397661654414	0.9653255690841716	1.0	4.05636610190074	tracksig	cancertype
T2	128X	3827	3	0.55	0.837027400408894	3.0			1.0	0.8317318047967788	0.3104464450715652	0.7201086164490749	0.718369507676019	0.4674027339642482	0.972814498933902	0.4674027339642482	0.030275893786523636	0.02222638218246098	1.0	0.9629629629629628	0.6666666666666666	0.96	0.5	0.00026428968542246967	0.09121858265808824	0.016572631392751253	0.00026428968542246967	0.9653255690841716	1.0	1.75985790491104	tracksig	prefit
T2	128X	3827	3	0.55	0.837027400408894	1.0			0.5	0.600877294540188	0.0	0.5	0.4974887655300026	0.0	1.0	0.0	0.03119092424873947	0.023862982168425702	1.0	0.8148148148148148	0.6666666666666666	0.8	0.25	0.001724633210535398	0.001724633210535398	2.168404344971009e-19	0.001724633210535398	1.0	1.0	6.119411528110501	tracksigfreq	all
T2	128X	3827	3	0.55	0.837027400408894	2.0			0.75	0.6184956775968553	0.31725713206787426	0.787937413107146	0.7872059212265398	0.6422935297211994	0.9335812964930924	0.6422935297211994	0.033099250230038284	0.025544901324834158	1.0	0.8888888888888888	0.6666666666666666	0.88	0.3333333333333333	0.00034406668424558084	0.010060145103394036	0.004572886962518145	0.00034406668424558084	1.0	1.0	2.12472117741903	tracksigfreq	cancertype
T2	128X	3827	3	0.55	0.837027400408894	3.0			1.0	0.6184956775968555	0.3967695050723996	0.8490272472511533	0.8490615913296325	0.8558653340347185	0.8421891604675876	0.8558653340347185	0.032269860863183696	0.02456728772693489	1.0	0.9629629629629628	0.6666666666666666	0.96	0.5	0.00024326689139220206	0.03364669021648381	0.009010865298741651	0.00024326689139220206	1.0	1.0	21.599731683731108	tracksigfreq	prefit
T3	8X	4778	3	0.6	0.752607913083885	66.0			0.0	0.9159279558366924	0.010864229589196209	0.5000913551273065	0.8006369426751593	0.04049079754601227	0.9596919127086008	0.04049079754601227														98679.0	pyclone	
T3	8X	4778	3	0.6	0.752607913083885	6.0			0.25	0.5197372927386376	0.02540887264196294	0.4999283334777164	0.17452229299363056	0.9975460122699388	0.0023106546854942235	0.9975460122699388														471.0	sciclone	
T3	8X	4778	3	0.6	0.752607913083885	1.0			0.5	0.9099518627040604	0.014671690735630953	0.5	0.826963906581741	0.0	1.0	0.0														159.0	ccube	
T3	8X	4778	3	0.6	0.752607913083885	1.0			0.5	0.8849029390250002	0.014671690735630953	0.5	0.826963906581741	0.0	1.0	0.0														2516.0	dpclust	
T3	8X	4778	3	0.6	0.752607913083885	1.0			0.5	0.9099518627040604	0.014671690735630953	0.5	0.826963906581741	0.0	1.0	0.0														1949.0	phylogicndt	
T3	8X	4778	3	0.6	0.752607913083885	1.0		0.9999999995046862	0.5	0.9099453160318124	0.014671690735630953	0.5	0.826963906581741	0.0	1.0	0.0	0.013971665629291521	0.009891107517792827	0.8804347826086957	0.7407407407407407	0.8	0.6956521739130435	0.3333333333333333	0.002469761276829741	0.002469761276829741	0.0	0.002469761276829741	1.0	1.0	144.17359256744385	clonesig	all
T3	8X	4778	3	0.6	0.752607913083885	1.0		0.9905426134391552	0.5	0.9099453160318124	0.014671690735630953	0.5	0.826963906581741	0.0	1.0	0.0	0.0147767420900833	0.008236020767569656	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0016858899129426064	0.0016858899129426064	0.0	0.0016858899129426064	1.0	1.0	186.4553542137146	clonesig	cancertype
T3	8X	4778	3	0.6	0.752607913083885	1.0		0.9932550623911132	0.5	0.9099453160318124	0.014671690735630953	0.5	0.826963906581741	0.0	1.0	0.0	0.01403823911201822	0.009904389716005692	0.7826086956521741	0.7407407407407407	0.6	0.7391304347826086	0.3	0.002480172049853291	0.002480172049853291	0.0	0.002480172049853291	1.0	1.0	175.24764490127563	clonesig	prefit
T3	8X	4778	3	0.6	0.752607913083885												0.034283240808661006	0.03129777051537299	0.7391304347826088	0.8888888888888888	0.4	0.9565217391304348	0.5	0.004957948924564247	0.004957948924564247	0.0	0.004957948924564247	1.0	1.0	2.29297280311584	deconstructsigs	all
T3	8X	4778	3	0.6	0.752607913083885												0.021929562283776783	0.017151830962454578	1.0	1.0	0.8	1.0	0.8	0.0006934427388308738	0.0006934427388308738	0.0	0.0006934427388308738	1.0	1.0	0.510563611984253	deconstructsigs	cancertype
T3	8X	4778	3	0.6	0.752607913083885																										palimpsest	all
T3	8X	4778	3	0.6	0.752607913083885																										palimpsest	cancertype
T3	8X	4778	3	0.6	0.752607913083885																										palimpsest	prefit
T3	8X	4778	3	0.6	0.752607913083885	1.0			0.5	0.4840474376024507	0.014656619079435594	0.5	0.8265132139812447	0.0	1.0	0.0	0.01394587345033214	0.010204925375495251	0.9239130434782608	0.7777777777777778	0.8	0.7391304347826086	0.3636363636363637	0.002627612297065207	0.002627612297065207	0.0	0.002627612297065207	1.0	1.0	13.758161159356401	tracksig	all
T3	8X	4778	3	0.6	0.752607913083885	1.0			0.5	0.4840474376024507	0.014656619079435594	0.5	0.8265132139812447	0.0	1.0	0.0	0.014707503702806747	0.008484123312499484	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0017926543749186008	0.0017926543749186008	2.168404344971009e-19	0.0017926543749186008	1.0	1.0	6.65097961425781	tracksig	cancertype
T3	8X	4778	3	0.6	0.752607913083885	2.0			0.75	0.4840474376024885	0.0379204788953127	0.6370219204154222	0.613384484228474	0.6732186732186732	0.6008251676121712	0.6732186732186732	0.022301187278784725	0.017211263962636246	0.7391304347826088	0.8888888888888888	0.4	0.9565217391304348	0.5	0.005666039498354647	0.01141388675150401	0.0028575589483274878	0.005666039498354647	1.0	1.0	1.1078115661939	tracksig	prefit
T3	8X	4778	3	0.6	0.752607913083885	1.0			0.5	0.8074072874296478	0.014780359359382928	0.5	0.8277919863597613	0.0	1.0	0.0	0.01392662380755617	0.010373056069626088	0.9239130434782608	0.7777777777777778	0.8	0.7391304347826086	0.3636363636363637	0.0027151019374659358	0.0027151019374659358	4.336808689942018e-19	0.0027151019374659358	1.0	1.0	7.20721731185913	tracksigfreq	all
T3	8X	4778	3	0.6	0.752607913083885	1.0			0.5	0.8074072874296478	0.014780359359382928	0.5	0.8277919863597613	0.0	1.0	0.0	0.014692057543924912	0.008647032091019526	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.001860598258954904	0.001860598258954904	2.168404344971009e-19	0.001860598258954904	1.0	1.0	2.56372890075048	tracksigfreq	cancertype
T3	8X	4778	3	0.6	0.752607913083885	2.0			0.75	0.7270930304128054	0.0031847257629701764	0.5660535479397579	0.4332907075873828	0.7685643564356436	0.3635427394438723	0.7685643564356436	0.022363218380111082	0.017348133072546155	0.7391304347826088	0.8888888888888888	0.4	0.9565217391304348	0.5	0.005715129838727462	0.008876197041223222	0.001519237854932944	0.008876197041223222	1.0	1.0	28.709315299987804	tracksigfreq	prefit
T3	16X	11361	3	0.6	0.7507899719364656																									172802.0	pyclone	
T3	16X	11361	3	0.6	0.7507899719364656	5.0			0.5	0.4473666767198032	0.029301496253115837	0.5003797650048843	0.2557952924393723	0.9874641833810888	0.013295346628679962	0.9874641833810888														464.0	sciclone	
T3	16X	11361	3	0.6	0.7507899719364656	1.0			0.5	0.8672299973593873	0.005644539394328421	0.5	0.7510699001426534	0.0	1.0	0.0														297.0	ccube	
T3	16X	11361	3	0.6	0.7507899719364656	1.0			0.5	0.8409215031820848	0.005644539394328421	0.5	0.7510699001426534	0.0	1.0	0.0														6723.0	dpclust	
T3	16X	11361	3	0.6	0.7507899719364656	1.0			0.5	0.8672299973593873	0.005644539394328421	0.5	0.7510699001426534	0.0	1.0	0.0														7853.0	phylogicndt	
T3	16X	11361	3	0.6	0.7507899719364656	1.0		0.9999999999999998	0.5	0.8672249810756095	0.005644539394328421	0.5	0.7510699001426534	0.0	1.0	0.0	0.0101401749886009	0.006522072198264546	0.9782608695652174	0.8148148148148148	0.8	0.7826086956521741	0.4	0.0010228573038328914	0.0010228573038328914	0.0	0.0010228573038328914	1.0	1.0	435.46000576019287	clonesig	all
T3	16X	11361	3	0.6	0.7507899719364656	1.0		0.9999999998297021	0.5	0.8672249810756095	0.005644539394328421	0.5	0.7510699001426534	0.0	1.0	0.0	0.010220253768830784	0.005935882832970032	1.0	1.0	0.8	1.0	0.8	0.0007893350265490984	0.0007893350265490984	0.0	0.0007893350265490984	1.0	1.0	392.7743375301361	clonesig	cancertype
T3	16X	11361	3	0.6	0.7507899719364656	1.0		0.9999999999933088	0.5	0.8672249810756095	0.005644539394328421	0.5	0.7510699001426534	0.0	1.0	0.0	0.01002863835351881	0.006150036814865079	1.0	0.8888888888888888	0.8	0.8695652173913043	0.5	0.0008903659249658302	0.0008903659249658302	0.0	0.0008903659249658302	1.0	1.0	817.581027507782	clonesig	prefit
T3	16X	11361	3	0.6	0.7507899719364656												0.020532749985600337	0.018415362197668456	0.8586956521739131	0.925925925925926	0.6	0.9565217391304348	0.6	0.0010599321234141532	0.0010599321234141532	0.0	0.0010599321234141532	1.0	1.0	2.6113271713256805	deconstructsigs	all
T3	16X	11361	3	0.6	0.7507899719364656												0.014308283587536998	0.011671735218383257	1.0	1.0	0.8	1.0	0.8	0.00034524499394483765	0.00034524499394483765	0.0	0.00034524499394483765	1.0	1.0	0.8012723922729491	deconstructsigs	cancertype
T3	16X	11361	3	0.6	0.7507899719364656	2.0			0.75	0.8577576091174313	0.025674269269590218	0.5026279126088105	0.7521398002853067	0.005730659025787965	0.9995251661918328	0.005730659025787965	0.0243522849164926	0.019003675303716442	0.8423913043478259	0.8888888888888888	0.4	0.9565217391304348	0.5	0.006902112313370346	0.18051391986275656	0.007324663890328998	0.006902112313370346	0.9982168330955776	0.9982168330955776	5.112526655197139	palimpsest	all
T3	16X	11361	3	0.6	0.7507899719364656	2.0			0.75	0.8577576091174313	0.025674269269590218	0.5026279126088105	0.7521398002853067	0.005730659025787965	0.9995251661918328	0.005730659025787965	0.013563628519229027	0.008520718129469956	0.9782608695652174	0.9629629629629628	0.6	1.0	0.75	0.0018504252489891515	0.1637829382841679	0.006831915683854634	0.0018504252489891515	0.9982168330955776	0.9982168330955776	2.47533535957336	palimpsest	cancertype
T3	16X	11361	3	0.6	0.7507899719364656	2.0			0.75	0.8577576091174313	0.025674269269590218	0.5026279126088105	0.7521398002853067	0.005730659025787965	0.9995251661918328	0.005730659025787965	0.011823826369749185	0.010562160155047032	0.8695652173913044	0.925925925925926	0.6	0.9565217391304348	0.6	0.0025815557333315198	0.17227977554513196	0.007159550035529841	0.0025815557333315198	0.9982168330955776	0.9982168330955776	1.75455093383789	palimpsest	prefit
T3	16X	11361	3	0.6	0.7507899719364656	1.0			0.5	0.7909266490027059	0.00562361330345364	0.5	0.7503799731783639	0.0	1.0	0.0	0.010107996048398479	0.0070519458581482985	1.0	0.7777777777777778	0.8	0.7391304347826086	0.3636363636363637	0.0011869083527491493	0.0011869083527491493	0.0	0.0011869083527491493	1.0	1.0	4.56335874107149	tracksig	all
T3	16X	11361	3	0.6	0.7507899719364656	2.0			0.75	0.7909266490026985	0.2158369081234129	0.6407043690386005	0.7888243182834153	0.3449140401146132	0.936494697962588	0.3449140401146132	0.010200462773252877	0.006477741096135151	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.00047877829950071504	0.010522936605852684	0.003418871951736221	0.00047877829950071504	1.0	1.0	2.08075877176391	tracksig	cancertype
T3	16X	11361	3	0.6	0.7507899719364656	3.0			1.0	0.7520060116190876	0.2014492532902936	0.720609632737337	0.723468931604828	0.7148997134670487	0.7263195520076254	0.7148997134670487	0.03227591215506167	0.026869936426759	0.75	0.925925925925926	0.4	1.0	0.6666666666666666	0.011773297561385343	0.01603788720137045	0.0016532491688697757	0.011910710023048221	1.0	1.0	4.3995110432306905	tracksig	prefit
T3	16X	11361	3	0.6	0.7507899719364656	1.0			0.5	0.6947857890811062	0.005702093068604079	0.5	0.7522574877067502	0.0	1.0	0.0	0.010117934538297606	0.007050002099037504	1.0	0.7777777777777778	0.8	0.7391304347826086	0.3636363636363637	0.0011901274652862393	0.0011901274652862393	0.0	0.0011901274652862393	1.0	1.0	2.42638075451056	tracksigfreq	all
T3	16X	11361	3	0.6	0.7507899719364656	2.0			0.75	0.7573131054108874	0.01246041452066463	0.6238734706646661	0.5562807331247206	0.7578491519307109	0.4898977893986213	0.7578491519307109	0.01020567796734722	0.0065581750854597975	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0006130616601638382	0.0019326392635440335	0.0006546074026994653	0.0019326392635440335	1.0	1.0	39.8012028336525	tracksigfreq	cancertype
T3	16X	11361	3	0.6	0.7507899719364656	2.0			0.75	0.7590519638589197	0.01273652071716183	0.6261638226128421	0.5670093875726421	0.7434139299891735	0.5089137152365105	0.7434139299891735	0.03232310691694866	0.026955201844779408	0.75	0.925925925925926	0.4	1.0	0.6666666666666666	0.01167929965609027	0.01182790456921856	7.400430191865057e-05	0.01182790456921856	1.0	1.0	1.32361815770467	tracksigfreq	prefit
T3	32X	20093	3	0.6	0.7372589952014966																										pyclone	
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.4704141188010889		0.5336544841980805	0.5428240740740741	0.4830383480825959	0.5842706203135651	0.4830383480825959														1254.0	sciclone	
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.8784296977443569		0.8063955697920625	0.788244766505636	0.9065880039331368	0.7062031356509885	0.9065880039331368														479.0	ccube	
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.9133110093094792		0.8194512309149369	0.8212560386473431	0.8094886922320551	0.8294137695978187	0.8094886922320551														11748.0	dpclust	
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.8859099988733065		0.810768318946016	0.7955917874396136	0.8945427728613571	0.7269938650306749	0.8945427728613571														39993.0	phylogicndt	
T3	32X	20093	3	0.6	0.7372589952014966																										clonesig	all
T3	32X	20093	3	0.6	0.7372589952014966																										clonesig	cancertype
T3	32X	20093	3	0.6	0.7372589952014966																										clonesig	prefit
T3	32X	20093	3	0.6	0.7372589952014966												0.01569482669062005	0.014306999145842996	0.8695652173913044	0.925925925925926	0.6	0.9565217391304348	0.6	0.0007621239204833596	0.0007621239204833596	0.0	0.0007621239204833596	1.0	1.0	3.00002694129944	deconstructsigs	all
T3	32X	20093	3	0.6	0.7372589952014966												0.008880971952629473	0.006783378956347882	1.0	1.0	0.8	1.0	0.8	0.00017264365804769977	0.00017264365804769977	0.0	0.00017264365804769977	1.0	1.0	0.620497941970825	deconstructsigs	cancertype
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.8086657557641047		0.6382034553691538	0.6999798711755234	0.2971976401179941	0.9792092706203136	0.2971976401179941	0.010249939627547021	0.004258177513216033	1.0	1.0	0.8	1.0	0.8	0.0009483766934643699	0.0130729835538822	0.0041297194371086865	0.0009483766934643699	1.0	1.0	8.48641133308411	palimpsest	all
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.8086657557641047		0.6382034553691538	0.6999798711755234	0.2971976401179941	0.9792092706203136	0.2971976401179941	0.007622642255116985	0.005045157718781862	1.0	1.0	0.8	1.0	0.8	0.0005834502537369612	0.01249514358209125	0.004057199712394415	0.0005834502537369612	1.0	1.0	3.99253749847412	palimpsest	cancertype
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.8086657557641047		0.6382034553691538	0.6999798711755234	0.2971976401179941	0.9792092706203136	0.2971976401179941	0.007286099049314495	0.004541217260428973	1.0	1.0	0.8	1.0	0.8	0.0002151446790691347	0.011356227054522884	0.0037947246427052243	0.0002151446790691347	1.0	1.0	2.95646333694458	palimpsest	prefit
T3	32X	20093	3	0.6	0.7372589952014966																										tracksig	all
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.8180884098061485		0.6391632408862121	0.7003479050068069	0.29858635525507066	0.9797401265173534	0.29858635525507066	0.007410185989394555	0.004877692201146478	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0003918190279922351	0.008967503079591377	0.00292521395393936	0.0003918190279922351	1.0	1.0	11.4716082231204	tracksig	cancertype
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.8061129021971767		0.6199914820041311	0.685372863409469	0.2560540872771973	0.9839288767310652	0.2560540872771973	0.007298264989554881	0.0038203373233038585	1.0	1.0	0.8	1.0	0.8	0.00016153805347962624	0.010454560999117457	0.0032775557118908906	0.00016153805347962624	1.0	1.0	2.64084392713176	tracksig	prefit
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.7406182108686953		0.7299803359464372	0.7099490696384448	0.8393827160493827	0.6205779558434916	0.8393827160493827	0.007504553885043444	0.0054503711525991615	1.0	0.7407407407407407	0.8	0.6956521739130435	0.3333333333333333	0.0010542650210527693	0.001447735432022479	0.0001952044780016905	0.001447735432022479	1.0	1.0	12.0120639017555	tracksigfreq	all
T3	32X	20093	3	0.6	0.7372589952014966	2.0			0.75	0.7406182108686953		0.7299803359464372	0.7099490696384448	0.8393827160493827	0.6205779558434916	0.8393827160493827	0.007352303045791567	0.0047287662173996345	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0006439137828873065	0.0011940595720987268	0.0002729326490985127	0.0011940595720987268	1.0	1.0	2.6283409308724903	tracksigfreq	cancertype
T3	32X	20093	3	0.6	0.7372589952014966	3.0			1.0	0.7406182108686952		0.7129182044830042	0.6824164187383389	0.8795061728395062	0.5463302361265024	0.8795061728395062	0.007312612472101632	0.0037232344925615148	1.0	1.0	0.8	1.0	0.8	0.0003369350753286149	0.0013247377053268172	0.000395385141508037	0.0006086114224033157	1.0	1.0	29.8940902113915	tracksigfreq	prefit
T3	64X	25774	3	0.6	0.7372589952014966																										pyclone	
T3	64X	25774	3	0.6	0.7372589952014966	3.0			1.0	0.5029239046523722		0.5278809650823545	0.5327161462419583	0.8017886053503971	0.25397332481431195	0.8017886053503971														1949.0	sciclone	
T3	64X	25774	3	0.6	0.7372589952014966	3.0			1.0	0.944419330671016		0.8848738559894729	0.8854934881531461	0.9199753295813738	0.8497723823975719	0.9199753295813738														1210.0	ccube	
T3	64X	25774	3	0.6	0.7372589952014966	3.0			1.0	0.8961501876048822		0.7723852422264109	0.7761650713949474	0.9865083648138154	0.5582621196390065	0.9865083648138154														14552.0	dpclust	
T3	64X	25774	3	0.6	0.7372589952014966	3.0			1.0	0.9434396287532482		0.8660945687107197	0.8676839792876196	0.9561329118803484	0.776056225541091	0.9561329118803484														51926.0	phylogicndt	
T3	64X	25774	3	0.6	0.7372589952014966	4.0		0.7932728982772728	0.75	0.945458855638268		0.8883321983142024	0.8885532716146242	0.9008557551460952	0.8758086414823097	0.9008557551460952	0.007001569917055357	0.004521885465565695	1.0	0.8148148148148148	0.8	0.7826086956521741	0.4	0.00038064235276502595	0.0036247579485926273	0.00040047166753818034	0.00038064235276502595	1.0	1.0	21080.235823392868	clonesig	all
T3	64X	25774	3	0.6	0.7372589952014966	2.0		0.8552186570836926	0.75	0.933059780559649		0.8887225593914105	0.8888278675662953	0.8946881504895536	0.8827569682932673	0.8946881504895536	0.007058866131349302	0.0034230783187980287	1.0	1.0	0.8	1.0	0.8	0.00019008287151400796	0.0008636015829077692	0.00033664851255424914	0.0008636015829077692	1.0	1.0	8741.88570022583	clonesig	cancertype
T3	64X	25774	3	0.6	0.7372589952014966	2.0		0.8819319390954645	0.75	0.9329788399727188		0.8887197886242041	0.8888278675662953	0.8948423406059671	0.8825972366424407	0.8948423406059671	0.006920222250982632	0.0036818134138896217	1.0	1.0	0.8	1.0	0.8	0.00032243646583129953	0.0008202199276019506	0.00024880779225649866	0.0008202199276019506	1.0	1.0	17747.531894207	clonesig	prefit
T3	64X	25774	3	0.6	0.7372589952014966												0.02620744523007648	0.02557906702174832	0.7391304347826088	0.8888888888888888	0.4	0.9565217391304348	0.5	0.006943885501253799	0.006943885501253799	0.0	0.006943885501253799	1.0	1.0	5.86163139343262	deconstructsigs	all
T3	64X	25774	3	0.6	0.7372589952014966												0.008846724003246403	0.006936867883446721	1.0	1.0	0.8	1.0	0.8	0.00013725469373815358	0.00013725469373815358	0.0	0.00013725469373815358	1.0	1.0	0.6745560169219971	deconstructsigs	cancertype
T3	64X	25774	3	0.6	0.7372589952014966	2.0			0.75	0.9094662205423748		0.8533161721043208	0.8517574140906952	0.7650142625857682	0.9416180816228736	0.7650142625857682	0.012878396715095185	0.007978261196614411	1.0	1.0	0.8	1.0	0.8	0.002964313952096731	0.003729300462754437	0.0003773061610773264	0.003729300462754437	1.0	1.0	10.1339139938354	palimpsest	all
T3	64X	25774	3	0.6	0.7372589952014966	2.0			0.75	0.9094662205423748		0.8533161721043208	0.8517574140906952	0.7650142625857682	0.9416180816228736	0.7650142625857682	0.007312299663787756	0.003317624997628364	1.0	1.0	0.8	1.0	0.8	0.0012139337635761473	0.002380079154251757	0.0005751654891738468	0.0012139337635761473	1.0	1.0	5.04355072975159	palimpsest	cancertype
T3	64X	25774	3	0.6	0.7372589952014966	2.0			0.75	0.9094662205423748		0.8533161721043208	0.8517574140906952	0.7650142625857682	0.9416180816228736	0.7650142625857682	0.007278459715569061	0.004401755213931314	1.0	1.0	0.8	1.0	0.8	0.000251948123303758	0.001897086425862837	0.0008114140690483072	0.000251948123303758	1.0	1.0	3.53761839866638	palimpsest	prefit
T3	64X	25774	3	0.6	0.7372589952014966																										tracksig	all
T3	64X	25774	3	0.6	0.7372589952014966	1.0			0.5	0.7088250343191539		0.5	0.4907142015783894	0.0	1.0	0.0	0.0072599133882193	0.004234050228757565	1.0	1.0	0.8	1.0	0.8	0.0003607974477373155	0.0003607974477373155	0.0	0.0003607974477373155	1.0	1.0	1.04577513046287	tracksig	cancertype
T3	64X	25774	3	0.6	0.7372589952014966																										tracksig	prefit
T3	64X	25774	3	0.6	0.7372589952014966	2.0			0.75	0.7264119933853892		0.8323448505557133	0.8326266195524146	0.8490347490347491	0.8156549520766773	0.8490347490347491	0.007050809332487686	0.004830632380794804	1.0	0.7777777777777778	0.8	0.7391304347826086	0.3636363636363637	0.0006867476744814027	0.0007482324289224129	3.07216114542187e-05	0.0007482324289224129	1.0	1.0	1.03484420613282	tracksigfreq	all
T3	64X	25774	3	0.6	0.7372589952014966	3.0			1.0	0.7264119933853898		0.8099177840551643	0.8118570867687476	0.9247876447876447	0.6950479233226837	0.9247876447876447	0.0073917988800650345	0.004541339605392121	1.0	0.9629629629629628	0.8	0.9565217391304348	0.6666666666666666	0.0004633135518614661	0.00123786716291574	0.0003223026119934937	0.000673896632168991	1.0	1.0	4.85937198698521	tracksigfreq	cancertype
T3	64X	25774	3	0.6	0.7372589952014966	3.0			1.0	0.7264119933853895		0.7713280989798562	0.7744012563800551	0.9533590733590732	0.5892971246006391	0.9533590733590732	0.00723658674891193	0.0035784860335034982	1.0	1.0	0.8	1.0	0.8	0.00017015897702499228	0.0010721019531050313	0.0003807455346356751	0.0004759879948367241	1.0	1.0	48.11590698957439	tracksigfreq	prefit
T3	128X	28726	3	0.6	0.7372599032862706																										pyclone	
T3	128X	28726	3	0.6	0.7372599032862706	2.0			0.75	0.51828503616387		0.5435976898825993	0.5618068513889378	0.7125603864734299	0.3746349932917686	0.7125603864734299														6787.0	sciclone	
T3	128X	28726	3	0.6	0.7372599032862706	4.0			0.75	0.9577324353200136		0.9063617166940138	0.9139527514699152	0.9767988812611238	0.835924552126904	0.9767988812611238														3442.0	ccube	
T3	128X	28726	3	0.6	0.7372599032862706	4.0			0.75	0.9422008293805824		0.7955417887368935	0.8170967855508221	0.9955504703788456	0.5955331070949412	0.9955504703788456														13916.0	dpclust	
T3	128X	28726	3	0.6	0.7372599032862706	5.0			0.5	0.9722889488363922		0.9119459649106754	0.9180720346442276	0.968789727943046	0.8551022018783048	0.968789727943046														39742.0	phylogicndt	
T3	128X	28726	3	0.6	0.7372599032862706	3.0		0.9999988034923613	1.0	0.9622235503279828		0.9177194750288468	0.92286026124001	0.9654207983727434	0.8700181516849499	0.9654207983727434	0.0068647132025773435	0.005793124646859165	0.9673913043478259	0.7037037037037037	0.8	0.6521739130434783	0.3076923076923077	0.0010469587763093367	0.00397894583983205	0.0009135034663997824	0.0011868644293649975	1.0	1.0	9093.998007774351	clonesig	all
T3	128X	28726	3	0.6	0.7372599032862706	2.0		0.5070134725366384	0.75	0.710026186800359		0.513624448964557	0.4616413759109953	0.031273836765827616	0.9959750611632864	0.031273836765827616	0.006230644276425223	0.0039591294600712324	1.0	1.0	0.8	1.0	0.8	0.005247674122085599	0.13922616711626712	0.01834684304006834	0.005247674122085599	0.98088230116537	0.98088230116537	15785.143255710604	clonesig	cancertype
