sample	cancer_loc	nb_mut	true_nb_clones	true_purity	perc_dip	var_or_cst	median_depth	fitted_nb_clones	ll_ratio	pval	score1B	score1C	score2A	score2C_auc	score2C_accuracy	score2C_sensitivity	score2C_specificity	score2C_precision	score_sig_1A	score_sig_1B	score_sig_1C_auc	score_sig_1C_accuracy	score_sig_1C_sensitivity	score_sig_1C_specificity	score_sig_1C_precision	score_sig_1D	min_diff_distrib_mut	max_diff_distrib_mut	std_diff_distrib_mut	median_diff_distrib_mut	perc_dist_5	perc_dist_10	runtime	method
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	cst	36.0												0.03736492072875405	0.03523900532130937	0.7272727272727273	0.8461538461538461	0.08333333333333333	1.0	0.5	0.6224593495934959	0.02579234656852525	0.02579234656852525	3.469446951953613e-18	0.02579234656852525	1.0	1.0	1.04580688476562	deconstructsigs
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	cst	36.0	2.0			0.6	0.8253414890429711	0.2899785803748664	0.729276970693448	0.7560975609756098	0.4662391550358355	0.9923147863510604	0.4662391550358355	0.0463351172752669	0.04497432359463941	0.7727272727272727	0.8923076923076924	0.3333333333333333	1.0	0.8	0.5984078590785907	0.021258060799304042	0.04583835084092569	0.01007389777319498	0.04583835084092569	1.0	1.0	1.7885758876800502	palimpsest
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	cst	36.0	1.0			0.4	0.7541171706802677	0.002604370260401487	0.5	0.550677966101695	0.0	1.0	0.0	0.013629378726961565	0.0046870702048983645	0.9966329966329966	0.9692307692307692	0.75	1.0	0.9	0.65	0.0004515534271365418	0.0004515534271365418	0.0	0.0004515534271365418	1.0	1.0	12.3251227378845	tracksig
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	cst	36.0	2.0			0.6	0.7995527054233431	0.2428447209850761	0.7749256708898276	0.7659322033898305	0.8624858330185116	0.6873655087611436	0.8624858330185116	0.013749313077778928	0.004812584302199889	0.9966329966329966	0.9692307692307692	0.75	1.0	0.9	0.65	0.0008590217320382233	0.0009875908953869141	6.405332478525414e-05	0.0009875908953869141	1.0	1.0	7.27442847887675	tracksigfreq
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0																										172800.0	pyclone
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0	2.0			0.6	0.5036195493059545	0.01193383897644454	0.5148553933269734	0.5050813008130082	0.6107129385137684	0.4189978481401783	0.6107129385137684															502.0	sciclone
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0	2.0			0.6	0.9769517115982508	0.5086968097152831	0.8708105439159953	0.8748306233062331	0.8313843832516031	0.9102367045803872	0.8313843832516031															1208.0	ccube
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0	2.0			0.6	0.9716918110501468	0.14305987571924075	0.8666967078991472	0.8719512195121951	0.8151640890230102	0.9182293267752843	0.8151640890230102															3829.0	dpclust
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0	2.0			0.6	0.926383807588076	0.4743713292168456	0.8473075313470327	0.8578929539295393	0.7434930215013202	0.9511220411927452	0.7434930215013202															4011.0	phylogicndt
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0	2.0	523.1327625929554	1.1569070134502004e-104	0.6	0.97730169400136	0.5330593925465424	0.8796408572976133	0.8836382113821138	0.8404375707280272	0.9188441438671996	0.8404375707280272	0.012315182904364471	0.006324593961084971	1.0	0.9846153846153848	0.8333333333333334	1.0	0.9090909090909092	0.627879403794038	0.0014795544123036295	0.2986120032444575	0.0897567214695787	0.0014795544123036295	0.8602642276422764	0.8602642276422764	784.5197596549988	clonesig
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0												0.03885625890419867	0.03580868241686168	0.8181818181818181	0.8461538461538461	0.08333333333333333	1.0	0.5	0.5669037940379403	0.03850832676674976	0.5566037906264805	0.0888204586862101	0.03850832676674976	0.5509823848238482	0.5509823848238482	1.3396995067596398	deconstructsigs
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0	2.0			0.6	0.8253414890429711	0.2899785803748664	0.729276970693448	0.7560975609756098	0.4662391550358355	0.9923147863510604	0.4662391550358355	0.01945032586544703	0.015270963673984781	0.9545454545454546	0.9692307692307692	0.75	1.0	0.9	0.6039972899728997	0.013750453033427146	0.5624028018446885	0.08338069271030156	0.013750453033427146	0.7369579945799458	0.7369579945799458	1.84551954269409	palimpsest
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0	3.0			0.8	0.8580668770950245	0.39538767338354297	0.8043155547149755	0.7883050847457627	0.9622783855149001	0.6463527239150508	0.9622783855149001	0.012385479125720172	0.006516256914007967	1.0	0.9846153846153848	0.8333333333333334	1.0	0.9090909090909092	0.632542372881356	0.002151296733914898	0.5692937598698075	0.11982995669237405	0.0393324857299352	0.5011864406779661	0.5011864406779661	6.596635746955871	tracksig
71	Kidney-RCC	5904	4	0.7199999999999999	0.9027720290290708	var	36.0	2.0			0.6	0.7999628919063684	0.31311427012597	0.7947672840658202	0.7994915254237288	0.7487721949376653	0.8407623731939748	0.7487721949376653	0.012358832833095345	0.0065267884615671954	1.0	0.9846153846153848	0.8333333333333334	1.0	0.9090909090909092	0.632542372881356	0.008674857759765064	0.506251875527867	0.10168191433085973	0.18842743243478832	0.4883050847457627	0.4883050847457627	5.9296687920888305	tracksigfreq
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	2.0			0.75	0.9307394486242984	0.2061542044834661	0.676485949995587	0.6641775565235428	0.5111969111969112	0.8417749887942627	0.5111969111969112															172800.0	pyclone
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	2.0			0.75	0.36461171377929	0.0	0.5071329061019783	0.5088155984235636	0.5297297297297298	0.4845360824742268	0.5297297297297298															297.0	sciclone
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	2.0			0.75	0.9091716649530788	0.14233298886961065	0.6924916367991222	0.6905206388716034	0.666023166023166	0.7189601075750784	0.666023166023166															266.0	ccube
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	2.0			0.75	0.8843579723575632	0.10280004006492237	0.5568899276429532	0.5249948143538685	0.12857142857142856	0.9852084267144778	0.12857142857142856															2661.0	dpclust
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	2.0			0.75	0.9334930512341838	0.1715426326356491	0.6352462406698175	0.6133582244347646	0.3413127413127413	0.9291797400268936	0.3413127413127413															2007.0	phylogicndt
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	3.0	14.942741901519186	0.4049031015298557	1.0	0.9125336837277208	0.15978504900206028	0.5120799579114236	0.5467745281062021	0.9779922779922778	0.04616763783056925	0.9779922779922778	0.009670887878954062	0.00922059592128629	0.9978070175438596	0.953846153846154	0.5555555555555556	1.0	0.8333333333333334	0.6376270483302221	0.0012095609828297607	0.06495170774687964	0.011098606738221209	0.008308469985429112	0.9668118647583488	1.0	759.0727233886719	clonesig
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0												0.013721962987424846	0.015231248975750771	0.75	0.9384615384615383	0.4444444444444444	1.0	0.8	0.6488280439742792	0.0010297665346361562	0.0010297665346361562	0.0	0.0010297665346361562	1.0	1.0	0.49076914787292497	deconstructsigs
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	2.0			0.75	0.8727818753171505	0.09479292423856904	0.5501886371227475	0.517527483924497	0.11158301158301158	0.9887942626624832	0.11158301158301158	0.02157709831031716	0.02575600564827869	0.7456140350877193	0.9384615384615383	0.4444444444444444	1.0	0.8	0.6455092304501141	0.0009713475615162892	0.0034982166688135585	0.0006235254974029063	0.0009713475615162892	1.0	1.0	1.14201331138611	palimpsest
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	1.0			0.5	0.8618272298018061	0.0	0.5	0.460625	0.0	1.0	0.0	0.00946297854062042	0.008746192495928774	0.9978070175438596	0.953846153846154	0.5555555555555556	1.0	0.8333333333333334	0.6489583333333333	0.00031955927957683084	0.00031955927957683084	0.0	0.00031955927957683084	1.0	1.0	5.14849199056625	tracksig
72	Thy-AdenoCA	4821	3	0.5	1.0	cst	41.0	1.0			0.5	0.6092408775634851	0.0	0.5	0.4641666666666666	0.0	1.0	0.0	0.009709590158776513	0.009342761474444274	0.9978070175438596	0.953846153846154	0.5555555555555556	1.0	0.8333333333333334	0.6489583333333333	0.00037326524439840186	0.00037326524439840186	0.0	0.00037326524439840186	1.0	1.0	2.62236875295639	tracksigfreq
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	2.0			0.75	0.9307394486242984	0.2061542044834661	0.676485949995587	0.6641775565235428	0.5111969111969112	0.8417749887942627	0.5111969111969112															172800.0	pyclone
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	2.0			0.75	0.36461171377929	0.0	0.5071329061019783	0.5088155984235636	0.5297297297297298	0.4845360824742268	0.5297297297297298															297.0	sciclone
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	2.0			0.75	0.9091716649530788	0.14233298886961065	0.6924916367991222	0.6905206388716034	0.666023166023166	0.7189601075750784	0.666023166023166															266.0	ccube
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	2.0			0.75	0.8843579723575632	0.10280004006492237	0.5568899276429532	0.5249948143538685	0.12857142857142856	0.9852084267144778	0.12857142857142856															2661.0	dpclust
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	2.0			0.75	0.9334930512341838	0.1715426326356491	0.6352462406698175	0.6133582244347646	0.3413127413127413	0.9291797400268936	0.3413127413127413															2007.0	phylogicndt
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	3.0	93.52057900872023	1.1142062717650122e-13	1.0	0.94751927737489	0.1979816938438456	0.7230909144400852	0.7137523335407592	0.5976833976833977	0.8484984311967727	0.5976833976833977	0.014898287206340068	0.008579825491010657	1.0	1.0	0.8888888888888888	1.0	0.8888888888888888	0.5849408836341008	0.003901240702087971	0.6768359535358011	0.14449628614914267	0.01360572382742442	0.518772038996059	0.6073428749222153	531.3183073997499	clonesig
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0												0.02063207228541939	0.016842401755676476	0.9375	0.9846153846153848	0.7777777777777778	1.0	0.875	0.5762289981331674	0.027580850636131804	0.13621938728691166	0.05037680235084757	0.029900634718678317	0.6689483509645302	0.6689483509645302	1.0384943485259999	deconstructsigs
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	2.0			0.75	0.8727818753171505	0.09479292423856904	0.5501886371227475	0.517527483924497	0.11158301158301158	0.9887942626624832	0.11158301158301158	0.02458359701297417	0.01916011773880228	0.9375	0.9846153846153848	0.7777777777777778	1.0	0.875	0.5841111802530595	0.01957707445166301	0.1393769716104336	0.05211185144664378	0.028474506051269888	0.6637627048330222	0.6689483509645302	1.11712145805359	palimpsest
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	2.0			0.75	0.9112284352445752	0.17878692654318706	0.6752535122763933	0.6610416666666666	0.4947856315179606	0.8557213930348259	0.4947856315179606	0.014863928403202662	0.009090427195717236	1.0	1.0	0.8888888888888888	1.0	0.8888888888888888	0.5877083333333334	0.010145942493859585	0.1426776848873499	0.04706983902604616	0.04006744178910882	0.516875	0.7791666666666667	4.47428277730942	tracksig
72	Thy-AdenoCA	4821	3	0.5	1.0	var	41.0	1.0			0.5	0.6124022336362005	0.0	0.5	0.4645833333333334	0.0	1.0	0.0	0.015003180443343252	0.009088032090489643	1.0	1.0	0.8888888888888888	1.0	0.8888888888888888	0.5877083333333334	0.026813450191346615	0.12044146593199576	0.04164837365430482	0.03456864460337161	0.66875	0.66875	2.4671783447265603	tracksigfreq
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	74.0			0.0	0.9768098941117924	0.0392526164808343		0.9441113490364026	0.0	0.9441113490364026	0.0															150178.0	pyclone
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	3.0			0.0	0.1864329326653857	0.0		0.03297644539614561	0.0	0.03297644539614561	0.0															87.0	sciclone
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	1.0			1.0	0.989330208168077	1.0		1.0	0.0	1.0	0.0															2825.0	ccube
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	1.0			1.0	0.9686888454011742	1.0		1.0	0.0	1.0	0.0															3063.0	dpclust
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	1.0			1.0	1.0	1.0		1.0	0.0	1.0	0.0															2578.0	phylogicndt
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	2.0	19.836847170045072	0.03614695190195453	0.5	0.9666447312547224	0.0182737638292263		0.7665952890792291	0.0	0.7665952890792291	0.0	0.012731066569379293	0.007000341355690439	1.0	0.9230769230769232	0.5714285714285714	1.0	0.8888888888888888	0.6961456102783726	0.029143996854592014	0.20394165637222805	0.07393898679101253	0.029143996854592014	0.7665952890792291	0.7665952890792291	708.0283713340759	clonesig
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0												0.03938380476030733	0.04133144750416549	0.7307692307692308	0.8923076923076924	0.42857142857142855	1.0	0.8571428571428571	0.6775160599571735	0.03507480748916414	0.03507480748916414	0.0	0.03507480748916414	1.0	1.0	2.40872097015381	deconstructsigs
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	2.0			0.5	0.9734322872230212	0.20063198666578666		0.9978586723768736	0.0	0.9978586723768736	0.0	0.04008622058105523	0.04205997111317618	0.7692307692307692	0.8923076923076924	0.42857142857142855	1.0	0.8571428571428571	0.6805139186295504	0.03563023411852273	0.3501380711400035	0.014538096578416954	0.03563023411852273	0.9978586723768736	0.9978586723768736	1.48230075836182	palimpsest
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	1.0			1.0	0.7466030884474437	1.0		1.0	0.0	1.0	0.0	0.012720206048033065	0.007014739279881953	1.0	0.9384615384615383	0.6428571428571429	1.0	0.9	0.706304347826087	0.001048148263462223	0.001048148263462223	0.0	0.001048148263462223	1.0	1.0	7.2093348701794895	tracksig
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	cst	59.0	1.0			1.0	0.44170676001170905	1.0		1.0	0.0	1.0	0.0	0.012768339626875395	0.006778598443757747	1.0	0.9384615384615383	0.6428571428571429	1.0	0.9	0.706304347826087	0.0009826742200508276	0.0009826742200508276	0.0	0.0009826742200508276	1.0	1.0	3.6795944054921503	tracksigfreq
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	74.0			0.0	0.9768098941117924	0.0392526164808343		0.9441113490364026	0.0	0.9441113490364026	0.0															150178.0	pyclone
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	3.0			0.0	0.1864329326653857	0.0		0.03297644539614561	0.0	0.03297644539614561	0.0															87.0	sciclone
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	1.0			1.0	0.989330208168077	1.0		1.0	0.0	1.0	0.0															2825.0	ccube
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	1.0			1.0	0.9686888454011742	1.0		1.0	0.0	1.0	0.0															3063.0	dpclust
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	1.0			1.0	1.0	1.0		1.0	0.0	1.0	0.0															2578.0	phylogicndt
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	1.0	0.007312150693906005	0.9999999154248322	1.0	0.957167990577523	1.0		1.0	0.0	1.0	0.0	0.01422867412545187	0.005504608590183721	1.0	0.9384615384615383	0.6428571428571429	1.0	0.9	0.7100642398286938	0.000625574433306797	0.000625574433306797	0.0	0.000625574433306797	1.0	1.0	595.1218166351317	clonesig
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0												0.02487411468463718	0.01965165179834984	0.7307692307692308	0.8153846153846154	0.07142857142857142	1.0	0.5	0.7085653104925054	0.006411718873953309	0.006411718873953309	0.0	0.006411718873953309	1.0	1.0	1.58032751083374	deconstructsigs
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	2.0			0.5	0.9734322872230212	0.20063198666578666		0.9978586723768736	0.0	0.9978586723768736	0.0	0.02376435942390097	0.0191973094146295	0.8461538461538461	0.8923076923076924	0.42857142857142855	1.0	0.8571428571428571	0.7081370449678801	0.007339943089724077	0.3260638912965256	0.014732985940087609	0.007339943089724077	0.9978586723768736	0.9978586723768736	1.49130845069885	palimpsest
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	1.0			1.0	0.7466030884474437	1.0		1.0	0.0	1.0	0.0	0.014387885827962606	0.0061549104366314215	1.0	0.9384615384615383	0.6428571428571429	1.0	0.9	0.7104347826086956	0.0007892475415517407	0.0007892475415517407	0.0	0.0007892475415517407	1.0	1.0	7.407899260520941	tracksig
73	Panc-Endocrine	4670	1	0.32	0.2347899460108601	var	59.0	1.0			1.0	0.4388253300604161	1.0		1.0	0.0	1.0	0.0	0.01439738870438905	0.005687964980285817	1.0	0.9384615384615383	0.6428571428571429	1.0	0.9	0.7104347826086956	0.0006750885985468138	0.0006750885985468138	0.0	0.0006750885985468138	1.0	1.0	3.70205672184626	tracksigfreq
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	7.0			0.6666666666666666	0.9291638896959906	0.4848745219270345	0.9522674255621634	0.9490445859872612	0.9435133457479826	0.9610215053763441	0.9435133457479826															29839.0	pyclone
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	2.0			0.5	0.6331164643817555	0.004029768230963687	0.5198046194509521	0.5800424628450106	0.6834264432029795	0.35618279569892475	0.6834264432029795															175.0	sciclone
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	3.0			0.6666666666666666	0.9245626877791986	0.4780810352802874	0.9521134939228292	0.9503184713375796	0.9472377405338299	0.956989247311828	0.9472377405338299															353.0	ccube
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	3.0			0.6666666666666666	0.9271709274932378	0.4867525847002629	0.952372549608538	0.9511677282377919	0.9490999379267536	0.9556451612903226	0.9490999379267536															1597.0	dpclust
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	4.0			0.8333333333333334	0.932	0.4726473599957581	0.9513388298191868	0.9507430997876858	0.9497206703910616	0.952956989247312	0.9497206703910616															1096.0	phylogicndt
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	1.0	0.015115426205738913	0.9995297165859236	0.3333333333333333	0.7111735307565936	0.0	0.5	0.3159235668789809	0.0	1.0	0.0	0.016567038653250474	0.006140417890485369	0.9909090909090909	0.953846153846154	0.6363636363636364	1.0	0.875	0.6921443736730359	0.0004467399699836783	0.0004467399699836783	0.0	0.0004467399699836783	1.0	1.0	117.16645002365112	clonesig
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0												0.04432105071190584	0.041188250508332455	0.75	0.9230769230769232	0.4545454545454545	1.0	0.8333333333333334	0.6420382165605095	0.018919892213867584	0.018919892213867584	0.0	0.018919892213867584	1.0	1.0	1.4606161117553702	deconstructsigs
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	2.0			0.5	0.9003677875880685	0.4501941427610356	0.9330660179011232	0.9104033970276008	0.8715083798882681	0.9946236559139784	0.8715083798882681	0.029526558248592683	0.024346890602026543	0.85	0.9384615384615383	0.5454545454545454	1.0	0.8571428571428571	0.6577494692144373	0.003225902363917621	0.017360949379193302	0.006930788766203011	0.017360949379193302	1.0	1.0	1.00812935829163	palimpsest
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	1.0			0.3333333333333333	0.7150152299132809	0.0	0.5	0.2995652173913044	0.0	1.0	0.0	0.016508036827497796	0.006203189631227918	0.9927272727272728	0.953846153846154	0.6363636363636364	1.0	0.875	0.6943478260869566	0.0004492414225018005	0.0004492414225018005	0.0	0.0004492414225018005	1.0	1.0	43.401121139526396	tracksig
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	cst	63.0	1.0			0.3333333333333333	0.7279146844945501	0.0	0.5	0.3234782608695652	0.0	1.0	0.0	0.01698462337516344	0.006781400355284526	0.9927272727272728	0.9692307692307692	0.7272727272727273	1.0	0.8888888888888888	0.6943478260869566	0.0005461696561581687	0.0005461696561581687	0.0	0.0005461696561581687	1.0	1.0	25.546431303024306	tracksigfreq
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	7.0			0.6666666666666666	0.9291638896959906	0.4848745219270345	0.9522674255621634	0.9490445859872612	0.9435133457479826	0.9610215053763441	0.9435133457479826															29839.0	pyclone
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	2.0			0.5	0.6331164643817555	0.004029768230963687	0.5198046194509521	0.5800424628450106	0.6834264432029795	0.35618279569892475	0.6834264432029795															175.0	sciclone
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	3.0			0.6666666666666666	0.9245626877791986	0.4780810352802874	0.9521134939228292	0.9503184713375796	0.9472377405338299	0.956989247311828	0.9472377405338299															353.0	ccube
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	3.0			0.6666666666666666	0.9271709274932378	0.4867525847002629	0.952372549608538	0.9511677282377919	0.9490999379267536	0.9556451612903226	0.9490999379267536															1597.0	dpclust
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	4.0			0.8333333333333334	0.932	0.4726473599957581	0.9513388298191868	0.9507430997876858	0.9497206703910616	0.952956989247312	0.9497206703910616															1096.0	phylogicndt
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	4.0	262.60731248754746	2.656789196098837e-45	0.8333333333333334	0.944817894767328	0.5320772876406223	0.9519595622834948	0.9515923566878979	0.9509621353196772	0.952956989247312	0.9509621353196772	0.019526911044744088	0.01262790632045302	1.0	0.9846153846153848	0.9090909090909092	0.9818181818181818	0.8333333333333334	0.5872611464968153	0.005292371200250836	0.3990567544977115	0.11486680584085145	0.013383553559156436	0.6530785562632696	0.7600849256900213	268.1564531326294	clonesig
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0												0.019363271725925942	0.012157814982056595	0.9454545454545452	0.9692307692307692	0.8181818181818182	0.9818181818181818	0.8181818181818182	0.5783439490445861	0.04441328102831643	0.2118489076356728	0.05755104909677655	0.09803085342430473	0.18131634819532907	0.8021231422505308	1.2798359394073502	deconstructsigs
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	2.0			0.5	0.9003677875880685	0.4501941427610356	0.9330660179011232	0.9104033970276008	0.8715083798882681	0.9946236559139784	0.8715083798882681	0.02634539479088133	0.013715408503948723	0.9981818181818182	0.9692307692307692	0.8181818181818182	0.9818181818181818	0.8181818181818182	0.5639065817409766	0.011570149251713513	0.3565607923201918	0.09821147173686916	0.04743828971958497	0.6080679405520171	0.6666666666666666	1.02129244804382	palimpsest
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	3.0			0.6666666666666666	0.9173270034087286	0.4802876726273514	0.9303685024671638	0.9047826086956522	0.8665425201738051	0.9941944847605224	0.8665425201738051	0.01985793963475271	0.014507494364957027	1.0	0.9846153846153848	0.9090909090909092	0.9818181818181818	0.8333333333333334	0.5882608695652174	0.008180871369434795	0.3587719296279118	0.09442783700612366	0.13841189645837315	0.271304347826087	0.4556521739130434	38.4089524745941	tracksig
74	Prost-AdenoCA	2355	5	0.7099999999999999	0.981159473250664	var	63.0	2.0			0.5	0.8221869057501962	0.3677596575509856	0.9011958564834012	0.8895652173913043	0.8682519280205655	0.9341397849462364	0.8682519280205655	0.01962583912961864	0.011729359754297931	0.9981818181818182	0.9846153846153848	0.9090909090909092	0.9818181818181818	0.8333333333333334	0.5882608695652174	0.008271608553207965	0.3205258747738265	0.08036714844599346	0.12499445265231125	0.13608695652173913	0.4917391304347826	28.8380966186523	tracksigfreq
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0																										172801.0	pyclone
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0	3.0			0.6666666666666666	0.4551241870625822	0.019807793400891727	0.5188012158290203	0.5186907197321927	0.5645041014168531	0.4730983302411874	0.5645041014168531															519.0	sciclone
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0	3.0			0.6666666666666666	0.9328151648331108	0.4707400478674392	0.902683111072373	0.9025478891575228	0.9586129753914988	0.8467532467532467	0.9586129753914988															842.0	ccube
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0	3.0			0.6666666666666666	0.9085951397686812	0.3364928152496809	0.7957229464899648	0.7952389808443371	0.9958985831469052	0.5955473098330241	0.9958985831469052															3402.0	dpclust
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0	3.0			0.6666666666666666	0.9334889343500092	0.4722640479237554	0.9032280066795888	0.9031058210898272	0.953765846383296	0.8526901669758813	0.953765846383296															3639.0	phylogicndt
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0	3.0	40.65273454671842	0.003768842541314239	0.6666666666666666	0.9468584067803888	0.4937150813491784	0.9166681885282078	0.9166821647758974	0.9108873974645788	0.9224489795918368	0.9108873974645788	0.011182481117582063	0.006545816677717282	1.0	1.0	0.9	1.0	0.9	0.5893620978240655	0.002885735348449936	0.11146164950061932	0.02507833539492741	0.002885735348449936	0.9421610563511252	0.9421610563511252	1049.2963292598724	clonesig
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0												0.032900747276539015	0.0315704641635479	0.8333333333333333	0.953846153846154	0.6	1.0	0.8571428571428571	0.5640691835596058	0.01696297824979609	0.01696297824979609	0.0	0.01696297824979609	1.0	1.0	1.07040882110596	deconstructsigs
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0	2.0			0.5	0.8713770669997327	0.4759148655058782	0.8553534246726959	0.8556816068439649	0.7196122296793438	0.9910946196660484	0.7196122296793438	0.03347317385702227	0.033174177494585955	0.8333333333333333	0.953846153846154	0.6	1.0	0.8571428571428571	0.5610935465873164	0.018054676892290792	0.02052622495119172	0.0011887615579053502	0.018054676892290792	1.0	1.0	1.97393202781677	palimpsest
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0	1.0			0.3333333333333333	0.6952088835301036	0.0	0.5	0.4939622641509434	0.0	1.0	0.0	0.011610615730133536	0.006983464786296864	0.998015873015873	0.9692307692307692	0.8	0.9821428571428572	0.8	0.6024528301886792	0.0008196053922802092	0.0008196053922802092	0.0	0.0008196053922802092	1.0	1.0	15.263812677065498	tracksig
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	cst	74.0	1.0			0.3333333333333333	0.6020028549669618	0.0	0.5	0.5081132075471698	0.0	1.0	0.0	0.011475606415083474	0.006747490232589591	0.998015873015873	0.9692307692307692	0.8	0.9821428571428572	0.8	0.6024528301886792	0.0007764901109528211	0.0007764901109528211	0.0	0.0007764901109528211	1.0	1.0	8.133579111099241	tracksigfreq
75	ColoRect-AdenoCA	5377	5	0.4300000000000001	0.9383717740466933	var	74.0																										172801.0	pyclone
