id	filename	md5	size	state
716f5244-9e13-4375-8c30-147bf9a02bb4	TCGA.KIRC.muse.716f5244-9e13-4375-8c30-147bf9a02bb4.DR-10.0.somatic.maf.gz	f4ac7cd4fc02b7b5ebddd4f3f03d7636	5166015	released
153233d7-0731-4252-a835-ecd067c5ae71	TCGA.LUSC.somaticsniper.153233d7-0731-4252-a835-ecd067c5ae71.DR-10.0.somatic.maf.gz	fb0f290c9d91492cbcde168376cab4a8	30080996	released
1e0694ca-fcde-41d3-9ae3-47cfaf527f25	TCGA.LGG.mutect.1e0694ca-fcde-41d3-9ae3-47cfaf527f25.DR-10.0.somatic.maf.gz	6f84855a871513c61d566d994d34de96	8937968	released
1cb59aef-ef3f-4367-9a3d-f33f7fb93e40	TCGA.OV.muse.1cb59aef-ef3f-4367-9a3d-f33f7fb93e40.DR-10.0.protected.maf.gz	e8efa1a9779a67b9e93e70a904ded8b6	68003605	released
0458c57f-316c-4a7c-9294-ccd11c97c2f9	TCGA.LUAD.mutect.0458c57f-316c-4a7c-9294-ccd11c97c2f9.DR-10.0.somatic.maf.gz	fd7e2e6086332b2152626264ab6d6d5d	50299539	released
9506c663-08d6-4d64-8518-b8b2481d95ad	TCGA.LUSC.mutect.9506c663-08d6-4d64-8518-b8b2481d95ad.DR-10.0.protected.maf.gz	c656472bf0fac4ee0cc9e17cf1ca4f40	827716534	released
8afdbe28-7e4b-47cf-9422-f47de2f58a30	TCGA.UCEC.varscan.8afdbe28-7e4b-47cf-9422-f47de2f58a30.DR-10.0.protected.maf.gz	9a8a9bb632438ca9b3bb98bb9ccb6ade	731664922	released
c09cbd1a-e135-47fc-a59b-1319a05b7cb6	TCGA.CESC.varscan.c09cbd1a-e135-47fc-a59b-1319a05b7cb6.DR-10.0.protected.maf.gz	69b34028b830e4c2793efcbd14399788	110868633	released
1eabb7b5-66b5-403c-b5ca-d1b83acfad33	TCGA.COAD.muse.1eabb7b5-66b5-403c-b5ca-d1b83acfad33.DR-10.0.protected.maf.gz	9f58114658a203a690083250d56d023a	225250554	released
3f73f93c-a372-4097-bdff-77ca9760c6d3	TCGA.HNSC.somaticsniper.3f73f93c-a372-4097-bdff-77ca9760c6d3.DR-10.0.somatic.maf.gz	2071846e26846071376de42cd693c504	16175695	released
225a3a8f-27fd-4d9f-b8af-4eadbae9304e	TCGA.HNSC.muse.225a3a8f-27fd-4d9f-b8af-4eadbae9304e.DR-10.0.somatic.maf.gz	3c05ffd4c9ffe0b21fd7d5674c4e78bd	21328114	released
519d1671-a7e8-4c5a-8d6d-26c5b08bc1a5	TCGA.THCA.somaticsniper.519d1671-a7e8-4c5a-8d6d-26c5b08bc1a5.DR-10.0.protected.maf.gz	da1457fcdf07622fee0d9c47dbd45342	70432089	released
a630f0a0-39b3-4aab-8181-89c1dde8d3e2	TCGA.LIHC.mutect.a630f0a0-39b3-4aab-8181-89c1dde8d3e2.DR-10.0.somatic.maf.gz	e9ccad73e077c1653b3f5e5d381756bd	13824544	released
5292b256-4db8-49dc-8952-c048a4fe4c5a	TCGA.LAML.somaticsniper.5292b256-4db8-49dc-8952-c048a4fe4c5a.DR-10.0.protected.maf.gz	74d86926f2532637e0b830d3f6dc31f9	187194950	released
b5bccf37-dcaa-4fbc-810e-10f788db8e00	TCGA.HNSC.muse.b5bccf37-dcaa-4fbc-810e-10f788db8e00.DR-10.0.protected.maf.gz	2eeba3a4a4265904849a8d2a95b47e8d	76287455	released
1e36e3a8-548e-4188-8915-d0e6172f01da	TCGA.PRAD.somaticsniper.1e36e3a8-548e-4188-8915-d0e6172f01da.DR-10.0.somatic.maf.gz	c767ba46bd0672f7af6138c2f59e6c95	4883557	released
092c4be2-dd2d-43e3-b362-4d40cfa08b65	TCGA.HNSC.mutect.092c4be2-dd2d-43e3-b362-4d40cfa08b65.DR-10.0.protected.maf.gz	fd670e91283d63193e9ed39ae08a9a15	583405470	released
a76a9174-9748-4e33-902c-3854a9e8a6c1	TCGA.SKCM.somaticsniper.a76a9174-9748-4e33-902c-3854a9e8a6c1.DR-10.0.protected.maf.gz	eac122adb9a2b553a73bf0a6f71a3423	284647145	released
887d33db-ff86-422b-a1b9-5acdd4683cd5	TCGA.LUSC.somaticsniper.887d33db-ff86-422b-a1b9-5acdd4683cd5.DR-10.0.protected.maf.gz	a2bec1ea301d4f25ac553d75e96dd49f	254085586	released
08a28aec-5502-4cdc-b668-62b11f8f5bc2	TCGA.COAD.somaticsniper.08a28aec-5502-4cdc-b668-62b11f8f5bc2.DR-10.0.protected.maf.gz	c22189069e8073a0b61a79381a9d62ab	1487769609	released
550cbea4-9d2c-40fa-881a-80b82b7c6348	TCGA.KIRC.somaticsniper.550cbea4-9d2c-40fa-881a-80b82b7c6348.DR-10.0.protected.maf.gz	212332c82cf69d94981bbfa757ec36a6	426231771	released
62f348f0-76ac-43fc-bdf4-fc428aba71b8	TCGA.UVM.varscan.62f348f0-76ac-43fc-bdf4-fc428aba71b8.DR-10.0.protected.maf.gz	586d89f59d30f74e3b212989abb2e102	7179621	released
6c7b01bc-b068-4e01-8b4d-0362f5959f65	TCGA.UVM.mutect.6c7b01bc-b068-4e01-8b4d-0362f5959f65.DR-10.0.somatic.maf.gz	8ac9c16e8609addbded1bd1f6dd6e376	505413	released
c4b90312-58ef-48e6-9cb7-e2a3ecc3d274	TCGA.UVM.muse.c4b90312-58ef-48e6-9cb7-e2a3ecc3d274.DR-10.0.protected.maf.gz	3f088a27e74f37a24d52d8b80308c846	3391672	released
799ea420-6768-42e8-8544-ce7a81ab54fd	TCGA.LAML.varscan.799ea420-6768-42e8-8544-ce7a81ab54fd.DR-10.0.protected.maf.gz	44f001484f7cf41342d7aed37dfc9762	60875224	released
4b3eda57-edca-4343-878f-f4dc452410c8	TCGA.CESC.mutect.4b3eda57-edca-4343-878f-f4dc452410c8.DR-10.0.protected.maf.gz	75cb8746db4c6bd99fe4b07a25ed6dea	493805685	released
fd4b65df-799e-4c72-9f72-0950cd6944c7	TCGA.MESO.somaticsniper.fd4b65df-799e-4c72-9f72-0950cd6944c7.DR-10.0.protected.maf.gz	ba597202aae2f8d13d0637cb0a85a163	30011301	released
2731483b-1593-4ea6-98c3-976e3c7784a9	TCGA.PCPG.varscan.2731483b-1593-4ea6-98c3-976e3c7784a9.DR-10.0.protected.maf.gz	a067aff1ce223c139ec67d45a75d933c	10967676	released
bf0760ee-9920-45e1-a4ac-f3b970790602	TCGA.PAAD.mutect.bf0760ee-9920-45e1-a4ac-f3b970790602.DR-10.0.protected.maf.gz	a6fb84bc7ae40186a69a46f78a779ea6	307110533	released
a8b61d25-fac8-459c-ad80-a06c9e71cb7c	TCGA.ACC.somaticsniper.a8b61d25-fac8-459c-ad80-a06c9e71cb7c.DR-10.0.protected.maf.gz	57e20f7dacd3f03236b61c2d4e743e6c	50040030	released
220e39df-50ed-4b61-a0c7-7cf2ef4b9bde	TCGA.PAAD.varscan.220e39df-50ed-4b61-a0c7-7cf2ef4b9bde.DR-10.0.protected.maf.gz	9f8848d4101ebb3d8201d2d93ce7ff43	23220500	released
805016c4-8fd8-4848-ae7c-3a1d0cdbff86	TCGA.TGCT.varscan.805016c4-8fd8-4848-ae7c-3a1d0cdbff86.DR-10.0.somatic.maf.gz	2e35907d3fb6575162650486a20a2759	717443	released
0107aa05-2507-41ad-8102-29b903a46421	TCGA.BLCA.muse.0107aa05-2507-41ad-8102-29b903a46421.DR-10.0.protected.maf.gz	7e1d9aa603c905c8e982aa662db61ce1	88488580	released
289cc0ee-c2c9-45b9-99ae-0ea3c30a0b09	TCGA.LIHC.somaticsniper.289cc0ee-c2c9-45b9-99ae-0ea3c30a0b09.DR-10.0.somatic.maf.gz	7bcb30b094e5b0350fa435044d49711f	10285459	released
b8ef7b54-adb8-4751-93bd-c26349be4252	TCGA.SKCM.somaticsniper.b8ef7b54-adb8-4751-93bd-c26349be4252.DR-10.0.somatic.maf.gz	1f7b917d18ddf2c022ce6da4258ed619	73135712	released
e433a47f-7281-42aa-8bba-0affd1eb6df0	TCGA.SKCM.muse.e433a47f-7281-42aa-8bba-0affd1eb6df0.DR-10.0.somatic.maf.gz	329fa9a45d256aa152ce8c39fbd7e644	83840531	released
4b7a5729-b83e-4837-9b61-a6002dce1c0a	TCGA.SKCM.mutect.4b7a5729-b83e-4837-9b61-a6002dce1c0a.DR-10.0.somatic.maf.gz	e53f990f232210590c9a3624304e2bcf	89383976	released
16a070c0-9e81-4373-bf76-bb7c64f5e1ee	TCGA.LIHC.somaticsniper.16a070c0-9e81-4373-bf76-bb7c64f5e1ee.DR-10.0.protected.maf.gz	132a6fec00c3223557b013ddd064b4d7	419640128	released
5b9653b9-683c-4add-a3bd-2d238ed69205	TCGA.KIRP.somaticsniper.5b9653b9-683c-4add-a3bd-2d238ed69205.DR-10.0.somatic.maf.gz	f4e25df5aff491b770161c24235f2cf2	4714978	released
66124158-7feb-4b8e-8fc4-393a5e641fea	TCGA.LAML.mutect.66124158-7feb-4b8e-8fc4-393a5e641fea.DR-10.0.protected.maf.gz	d9139ac0eac51b29e7ccbb123e20dde3	423907047	released
e595f93d-41ac-435e-8c90-06df7e9d6742	TCGA.LAML.varscan.e595f93d-41ac-435e-8c90-06df7e9d6742.DR-10.0.somatic.maf.gz	f22632b9dad29908888dddab179ef24f	1109398	released
8daac73d-9b05-4a51-802c-d1e33472534e	TCGA.KICH.mutect.8daac73d-9b05-4a51-802c-d1e33472534e.DR-10.0.protected.maf.gz	34a7e7d3f2f3e6ea0274178963100496	73676909	released
712350fe-c380-4894-9bb5-c8f94dc59b32	TCGA.KICH.somaticsniper.712350fe-c380-4894-9bb5-c8f94dc59b32.DR-10.0.somatic.maf.gz	05537fae498b611dc10f7e707a296b99	531263	released
4a755399-e5b5-4d0e-b1e3-dae24b81590e	TCGA.BLCA.varscan.4a755399-e5b5-4d0e-b1e3-dae24b81590e.DR-10.0.somatic.maf.gz	0e59936e32b1f5ec916b20d153acd449	29621334	released
9c229a19-51d3-4799-a08d-6b67aff231cd	TCGA.ESCA.somaticsniper.9c229a19-51d3-4799-a08d-6b67aff231cd.DR-10.0.protected.maf.gz	01a1aefe8801e0876c98401a71e0e741	82562652	released
4698ae54-1866-4926-b22b-9b91ee141b86	TCGA.KICH.muse.4698ae54-1866-4926-b22b-9b91ee141b86.DR-10.0.protected.maf.gz	d9be8ca12e828df9a8f4c769bbbb8638	6298555	released
88b38a05-e46a-49e1-9c4d-e098709256b1	TCGA.MESO.mutect.88b38a05-e46a-49e1-9c4d-e098709256b1.DR-10.0.somatic.maf.gz	a87b7dca1357d42ffbbbb2189684e00f	1024822	released
adff73f8-e323-4d0f-bf33-0b34c64028d8	TCGA.PAAD.somaticsniper.adff73f8-e323-4d0f-bf33-0b34c64028d8.DR-10.0.protected.maf.gz	ddb3be09b33cb66011badedef34f9ae8	44293389	released
ee42d944-ccbf-4406-9e7c-ffe1a0a4a1d7	TCGA.KIRC.varscan.ee42d944-ccbf-4406-9e7c-ffe1a0a4a1d7.DR-10.0.somatic.maf.gz	b039ef6ba0f80b876723d3627a5cd55d	5802783	released
e03d57b9-66dd-4dac-aa8e-597ed4a4559d	TCGA.STAD.varscan.e03d57b9-66dd-4dac-aa8e-597ed4a4559d.DR-10.0.somatic.maf.gz	ba469b48122c6b23af2eaecf9adcbc70	48142501	released
5ce985a4-ae0c-4d53-ae85-29e66716cb51	TCGA.STAD.mutect.5ce985a4-ae0c-4d53-ae85-29e66716cb51.DR-10.0.protected.maf.gz	2f4f5b9b205586ba024b3cb1d51bdc30	706864960	released
4e4d4390-7665-4c3d-a174-b6a010936ead	TCGA.MESO.varscan.4e4d4390-7665-4c3d-a174-b6a010936ead.DR-10.0.protected.maf.gz	fb5853721a7323452c1499304b9dee0c	15231742	released
747f92d2-3208-49cc-a564-3c5d0a2697ef	TCGA.ACC.varscan.747f92d2-3208-49cc-a564-3c5d0a2697ef.DR-10.0.somatic.maf.gz	28bc3af250abddd54448edfec378569c	2681416	released
ec8ec3ad-f08d-46eb-9571-42806e304b37	TCGA.READ.muse.ec8ec3ad-f08d-46eb-9571-42806e304b37.DR-10.0.somatic.maf.gz	880eb3d5fd8efb83039a0c685eb41796	12990826	released
64278db4-7890-4d56-9f28-dc47b37b65ba	TCGA.STAD.somaticsniper.64278db4-7890-4d56-9f28-dc47b37b65ba.DR-10.0.protected.maf.gz	82705005aeeb69f8d982e6030c7e67e9	231566943	released
45747e1f-7a37-4d82-b722-ae76fe5a0fcf	TCGA.CESC.somaticsniper.45747e1f-7a37-4d82-b722-ae76fe5a0fcf.DR-10.0.somatic.maf.gz	5b61f546ac3dc103d112de0d429e4ba3	18972940	released
0cdf3c70-ad58-462d-b6ba-5004b26c618e	TCGA.LAML.muse.0cdf3c70-ad58-462d-b6ba-5004b26c618e.DR-10.0.somatic.maf.gz	f125e4ea2ddaef6b993ecbfd6532c0f1	843781	released
63778214-7df1-4081-83f4-4266326a6967	TCGA.HNSC.somaticsniper.63778214-7df1-4081-83f4-4266326a6967.DR-10.0.protected.maf.gz	ee92d94bc7ef2fda22ccc675233c2dbb	109224290	released
fea333b5-78e0-43c8-bf76-4c78dd3fac92	TCGA.PAAD.mutect.fea333b5-78e0-43c8-bf76-4c78dd3fac92.DR-10.0.somatic.maf.gz	cdddbf7bc36774e85a5033ad1be223ba	6991687	released
6c494917-a5fe-4735-8b2e-e7b560f1cd0f	TCGA.PRAD.varscan.6c494917-a5fe-4735-8b2e-e7b560f1cd0f.DR-10.0.somatic.maf.gz	067e873bcebab156fb2b21fb70b37a03	6295737	released
0358861a-1d10-46aa-8e10-62b9949e1489	TCGA.KIRP.mutect.0358861a-1d10-46aa-8e10-62b9949e1489.DR-10.0.protected.maf.gz	9856e82712ccb3639941b90c8764f7ce	408080271	released
b85b532a-45ae-4510-88f8-11e5bcbe72dd	TCGA.LAML.muse.b85b532a-45ae-4510-88f8-11e5bcbe72dd.DR-10.0.protected.maf.gz	a2f53fb2e3887c852608395625d836f5	33965548	released
f62c1539-7c81-4240-ad22-b125f80686ff	TCGA.MESO.varscan.f62c1539-7c81-4240-ad22-b125f80686ff.DR-10.0.somatic.maf.gz	23b8ca8aec99409f554cb30393ddb172	875372	released
e55dc139-da8e-4c82-a77e-80bf2578afdc	TCGA.PCPG.somaticsniper.e55dc139-da8e-4c82-a77e-80bf2578afdc.DR-10.0.protected.maf.gz	49c6452c2df8e8d5847b26f8d46de54f	22368147	released
5ffa70b1-61b4-43d1-b10a-eda412187c17	TCGA.CESC.mutect.5ffa70b1-61b4-43d1-b10a-eda412187c17.DR-10.0.somatic.maf.gz	8f32b2421ca4444a2600cc8e15446778	24843170	released
5b7dc2a2-9856-4b83-a85b-9dbd64832049	TCGA.KIRP.somaticsniper.5b7dc2a2-9856-4b83-a85b-9dbd64832049.DR-10.0.protected.maf.gz	50bbdb3cae81262a97a54b275e0626b4	79594395	released
7a285a49-2a39-41ee-bf34-1724122b15a6	TCGA.KIRP.varscan.7a285a49-2a39-41ee-bf34-1724122b15a6.DR-10.0.protected.maf.gz	0d6b1bfe300bff6981c4c97ec8642438	57618775	released
0e239d8f-47b0-4e47-9716-e9ecc87605b9	TCGA.BLCA.mutect.0e239d8f-47b0-4e47-9716-e9ecc87605b9.DR-10.0.somatic.maf.gz	d872d906b62c6617c0afa4e32dcbe32d	34215484	released
17350cc9-f9ae-48c2-8663-25d794e873d1	TCGA.BLCA.somaticsniper.17350cc9-f9ae-48c2-8663-25d794e873d1.DR-10.0.somatic.maf.gz	fb3827b69cd2dc15a88949770e8f09e3	23606229	released
5328eb36-1d04-4119-8d09-db9ae408da05	TCGA.SARC.mutect.5328eb36-1d04-4119-8d09-db9ae408da05.DR-10.0.protected.maf.gz	20f5a6aea07800c5b773d0c5e7efef4e	368817409	released
0ca0083b-4c11-47f2-b672-d74911f50b89	TCGA.PAAD.somaticsniper.0ca0083b-4c11-47f2-b672-d74911f50b89.DR-10.0.somatic.maf.gz	35c4c671ec0668cd69e9262d55455fab	2942387	released
91ddbf37-6429-4338-89df-2d246a8e2d00	TCGA.THYM.mutect.91ddbf37-6429-4338-89df-2d246a8e2d00.DR-10.0.somatic.maf.gz	c7797eb34001770b3a8324025eef599b	1238410	released
ddaa740c-efac-4329-83a6-fa5b0fc18133	TCGA.KIRP.muse.ddaa740c-efac-4329-83a6-fa5b0fc18133.DR-10.0.protected.maf.gz	37c90105e3f295bd61b03662a3cd3f7d	36521448	released
fea1a43c-5188-4008-a178-f3bd329e2ee9	TCGA.PRAD.mutect.fea1a43c-5188-4008-a178-f3bd329e2ee9.DR-10.0.protected.maf.gz	087fa1774b726194f5121761b5dee426	395995274	released
3c8c7dcc-6844-4183-98ba-065cdf0757a8	TCGA.ESCA.muse.3c8c7dcc-6844-4183-98ba-065cdf0757a8.DR-10.0.protected.maf.gz	921c13a0950494fa339dfd716405da2f	32822620	released
1d483731-dd8d-41ff-92f5-e678c1b66fa1	TCGA.SARC.varscan.1d483731-dd8d-41ff-92f5-e678c1b66fa1.DR-10.0.protected.maf.gz	767a920df4744d8c35d3a41e5f53ff85	56590782	released
faa5f62a-2731-4867-a264-0e85b7074e87	TCGA.READ.mutect.faa5f62a-2731-4867-a264-0e85b7074e87.DR-10.0.somatic.maf.gz	df0e6a7404d13a4b3f80a350c4582eff	15185535	released
1a7c5a64-2d41-4a4f-b3b0-94add4982504	TCGA.UCS.somaticsniper.1a7c5a64-2d41-4a4f-b3b0-94add4982504.DR-10.0.somatic.maf.gz	e20b9040a961ce4a717b6db52b20b60f	2028344	released
f4bfa2b8-369e-4a94-bcd3-8a07b204bb9b	TCGA.CHOL.somaticsniper.f4bfa2b8-369e-4a94-bcd3-8a07b204bb9b.DR-10.0.protected.maf.gz	194426b4507502d99a3ceffcef1ab11a	39073253	released
9dab6855-ba5e-4afb-b3a0-f034a6f82eb2	TCGA.ESCA.varscan.9dab6855-ba5e-4afb-b3a0-f034a6f82eb2.DR-10.0.somatic.maf.gz	f87bc0bfc5557f028b0a68042da79d47	10061182	released
6f6a4290-b6be-49f5-be45-97d742957a9e	TCGA.TGCT.mutect.6f6a4290-b6be-49f5-be45-97d742957a9e.DR-10.0.somatic.maf.gz	d8b754219bc992b2736bb17109a7f872	876679	released
fe91478f-d1d6-4570-ba29-18e0863f79e0	TCGA.HNSC.varscan.fe91478f-d1d6-4570-ba29-18e0863f79e0.DR-10.0.protected.maf.gz	c7844745b0154c02ba97ab0c1366bc29	107946983	released
10721f4e-972c-4a87-bb5a-282b8886d3fb	TCGA.UCEC.somaticsniper.10721f4e-972c-4a87-bb5a-282b8886d3fb.DR-10.0.somatic.maf.gz	5258d649e20bfe6297c0b8dfdd792b26	155116109	released
046c29b2-e721-49b8-acef-ecbd4f4980b6	TCGA.THCA.varscan.046c29b2-e721-49b8-acef-ecbd4f4980b6.DR-10.0.protected.maf.gz	4bb34b6ba76ad304fdf0dda6ddcc1876	42432435	released
aef91ada-c143-4200-a534-45f23a2c19cb	TCGA.THCA.varscan.aef91ada-c143-4200-a534-45f23a2c19cb.DR-10.0.somatic.maf.gz	7f07200c4b72a8a322894f46ae561749	1464162	released
f59658f9-a4b3-40c3-b115-a543012b692f	TCGA.PCPG.varscan.f59658f9-a4b3-40c3-b115-a543012b692f.DR-10.0.somatic.maf.gz	058129a8c6f617b5171b61e175cfe756	495086	released
40fe9c1b-19d0-45cf-898a-f7b0cbad783e	TCGA.LIHC.varscan.40fe9c1b-19d0-45cf-898a-f7b0cbad783e.DR-10.0.somatic.maf.gz	36c06f9f931b9d045588589b17be16af	12665021	released
1afbf07c-7ad1-4384-863d-398590cb57a5	TCGA.KICH.varscan.1afbf07c-7ad1-4384-863d-398590cb57a5.DR-10.0.protected.maf.gz	c42a59205634cd8b7f0cd11a9a9a6315	9390184	released
f8dabf59-3ae8-4358-8dd6-5c1df76f7a12	TCGA.PCPG.muse.f8dabf59-3ae8-4358-8dd6-5c1df76f7a12.DR-10.0.somatic.maf.gz	0834c7a52e552b55bdc19729c2ca5515	457681	released
cb869763-5119-4c48-8721-da4995830127	TCGA.SARC.somaticsniper.cb869763-5119-4c48-8721-da4995830127.DR-10.0.somatic.maf.gz	dc006c395a17acbbad3d1c5b12ca450a	4700651	released
ad676dc8-bc24-440f-bedd-b0885891fb61	TCGA.LUSC.muse.ad676dc8-bc24-440f-bedd-b0885891fb61.DR-10.0.somatic.maf.gz	a04a35e320ababdcecdb4b8ee0960e01	38354355	released
c7c211b2-72e2-43f8-84da-be062e624161	TCGA.PCPG.muse.c7c211b2-72e2-43f8-84da-be062e624161.DR-10.0.protected.maf.gz	36ea31009c7481af69b6a8cef30bd583	6012343	released
21a77f28-8512-4224-9987-0eef620511e3	TCGA.THYM.muse.21a77f28-8512-4224-9987-0eef620511e3.DR-10.0.somatic.maf.gz	747b5ba949c5903b1b94b691fc554fbf	683336	released
d58c7bb5-e921-439b-b400-1fc583ca6b82	TCGA.THYM.muse.d58c7bb5-e921-439b-b400-1fc583ca6b82.DR-10.0.protected.maf.gz	5e3e6f6d7acd18088c9ee7e4600aba00	9846292	released
deca36be-bf05-441a-b2e4-394228f23fbe	TCGA.PRAD.mutect.deca36be-bf05-441a-b2e4-394228f23fbe.DR-10.0.somatic.maf.gz	ec67ca9281d9cc167d9a3ea0f54df141	7615526	released
6c961926-7792-42fa-9a16-c62f60e2557b	TCGA.SKCM.varscan.6c961926-7792-42fa-9a16-c62f60e2557b.DR-10.0.somatic.maf.gz	905ab5f2959b08ecbfefbaf70786e530	85669092	released
0f22dd8b-53c5-4157-bca6-995af81d3d4b	TCGA.TGCT.varscan.0f22dd8b-53c5-4157-bca6-995af81d3d4b.DR-10.0.protected.maf.gz	a39d0e7de26448f9b0867234c1be2a47	21239647	released
5f15fbd2-c534-4f24-805c-8934e7d2031e	TCGA.TGCT.mutect.5f15fbd2-c534-4f24-805c-8934e7d2031e.DR-10.0.protected.maf.gz	dc38b4bf23e2612cf20391de1115a3d3	188958694	released
422bff06-f1b2-4768-be4a-8bcb82644ce2	TCGA.ACC.somaticsniper.422bff06-f1b2-4768-be4a-8bcb82644ce2.DR-10.0.somatic.maf.gz	877c8da1e2c5a17110b97366ef5b4953	2243253	released
621350ed-076f-4483-8769-ac4beb71f4fc	TCGA.THCA.mutect.621350ed-076f-4483-8769-ac4beb71f4fc.DR-10.0.protected.maf.gz	01c9e20817b67a02f3c500c944dab67a	546450414	released
e48ffb82-9208-4be3-8a47-0a1168a07054	TCGA.READ.somaticsniper.e48ffb82-9208-4be3-8a47-0a1168a07054.DR-10.0.somatic.maf.gz	422cea8481f1dddfe814dbc2e10239ed	11117717	released
9d298cc7-71d2-43f5-835d-d7ef7a43bb11	TCGA.ACC.muse.9d298cc7-71d2-43f5-835d-d7ef7a43bb11.DR-10.0.somatic.maf.gz	cfe2006d3791ae4096bb8af8d7d01c77	2343564	released
c46a17b9-0d59-4874-b22b-f604d8875b48	TCGA.THYM.mutect.c46a17b9-0d59-4874-b22b-f604d8875b48.DR-10.0.protected.maf.gz	0d914b70a49120df4c802d780c7c4cff	169956840	released
69fdd551-04b7-44b5-b03e-83237e556237	TCGA.ACC.muse.69fdd551-04b7-44b5-b03e-83237e556237.DR-10.0.protected.maf.gz	8f5adf7f670d133e182563ee43eb5022	9052430	released
f8f8aeb9-bd06-49a7-bf80-99751986fb11	TCGA.ACC.varscan.f8f8aeb9-bd06-49a7-bf80-99751986fb11.DR-10.0.protected.maf.gz	75b61b166cf972057a14d71a168c3940	15790066	released
db8ba5d3-76be-4a67-a575-803ba483b6f9	TCGA.KIRC.muse.db8ba5d3-76be-4a67-a575-803ba483b6f9.DR-10.0.protected.maf.gz	499b03273a1bd79ce4014075df727da9	38892183	released
2236bef1-0675-4f5b-8e52-c032250c41ef	TCGA.UVM.somaticsniper.2236bef1-0675-4f5b-8e52-c032250c41ef.DR-10.0.protected.maf.gz	e269dc945f22f28f18bbc39f9cc4ed33	10001635	released
c1119da5-e616-4c08-ab00-d3bbb7eb9c2b	TCGA.CHOL.varscan.c1119da5-e616-4c08-ab00-d3bbb7eb9c2b.DR-10.0.protected.maf.gz	b6fecc2987f538401e345348e97d1383	11874268	released
ad59bbc0-f7c9-4721-9eb1-b0839aa408aa	TCGA.THYM.varscan.ad59bbc0-f7c9-4721-9eb1-b0839aa408aa.DR-10.0.somatic.maf.gz	46ddb65b1be6e35113676a690c0a3f5e	970427	released
ddb523ba-29ac-4056-82ca-4147d2e98ddf	TCGA.KICH.mutect.ddb523ba-29ac-4056-82ca-4147d2e98ddf.DR-10.0.somatic.maf.gz	01b847e9b756e2316b1a05a8af4c98b3	784872	released
7f8e1e7c-621c-4dfd-8fad-af07c739dbfc	TCGA.ESCA.mutect.7f8e1e7c-621c-4dfd-8fad-af07c739dbfc.DR-10.0.somatic.maf.gz	6f0349b5ee9bb30a7216631da78308df	11164950	released
56890408-24a5-4b5a-b822-aaf872c057b8	TCGA.ESCA.somaticsniper.56890408-24a5-4b5a-b822-aaf872c057b8.DR-10.0.somatic.maf.gz	8a8fc26b588efa73bb35636928e30b95	7341729	released
c06465a3-50e7-46f7-b2dd-7bd654ca206b	TCGA.STAD.mutect.c06465a3-50e7-46f7-b2dd-7bd654ca206b.DR-10.0.somatic.maf.gz	e0462a747a83d3f09abb28b83c1b634e	54560201	released
1aa33f25-3893-4f37-a6a4-361c9785d07e	TCGA.HNSC.mutect.1aa33f25-3893-4f37-a6a4-361c9785d07e.DR-10.0.somatic.maf.gz	03eec1f744c029418969a213d8ccc548	25886548	released
69d03ec5-2e0d-45ea-a568-4740815007c0	TCGA.LGG.somaticsniper.69d03ec5-2e0d-45ea-a568-4740815007c0.DR-10.0.protected.maf.gz	756c82cdb33928fad577d52da07c2a27	93840176	released
8fcf3e6e-38ea-47a6-8f6c-72d52dc02f25	TCGA.GBM.muse.8fcf3e6e-38ea-47a6-8f6c-72d52dc02f25.DR-10.0.protected.maf.gz	c5d5672e69f7b369ad3d7586f4bd6bbf	67740788	released
acb6852e-dd48-4ca5-80f2-3d1a2c7d7ceb	TCGA.LUAD.varscan.acb6852e-dd48-4ca5-80f2-3d1a2c7d7ceb.DR-10.0.somatic.maf.gz	0724094a7b26ab11769b0bdfe8575570	42319939	released
27f42413-6d8f-401f-9d07-d019def8939e	TCGA.LAML.mutect.27f42413-6d8f-401f-9d07-d019def8939e.DR-10.0.somatic.maf.gz	2df8781e007399f3763ba2d5209ce366	2549936	released
39f0a058-6ce5-4bbc-bcc8-57d4cd14066f	TCGA.CESC.muse.39f0a058-6ce5-4bbc-bcc8-57d4cd14066f.DR-10.0.somatic.maf.gz	7111deb1c6296a35d731e3b93f461ed2	21332836	released
99c2a8ba-1930-4dc7-ad71-7883eb7e29a9	TCGA.LAML.somaticsniper.99c2a8ba-1930-4dc7-ad71-7883eb7e29a9.DR-10.0.somatic.maf.gz	1e3fa7c5b53144b1dac2c7e1bcdaa5cc	753244	released
3e7ae664-c237-4332-bf2b-2df323a82f2e	TCGA.TGCT.somaticsniper.3e7ae664-c237-4332-bf2b-2df323a82f2e.DR-10.0.somatic.maf.gz	cb3890ee51ef8f973f4db72a5566b26e	459334	released
798f210d-921a-4e19-959e-9a9caf0051a8	TCGA.UVM.somaticsniper.798f210d-921a-4e19-959e-9a9caf0051a8.DR-10.0.somatic.maf.gz	045225c347c02692e310365c3ca5fedc	374771	released
8177ce4f-02d8-4d75-a0d6-1c5450ee08b0	TCGA.COAD.varscan.8177ce4f-02d8-4d75-a0d6-1c5450ee08b0.DR-10.0.somatic.maf.gz	ad4c6f8fe8a284b3196db17a3a74d7b2	59927744	released
